wind_code,20140130,20140228,20140331,20140430,20140530,20140630,20140731,20140829,20140930,20141031,20141128,20141231,20150130,20150227,20150331,20150430,20150529,20150630,20150731,20150831,20150930,20151030,20151130,20151231,20160129,20160229,20160331,20160429,20160531,20160630,20160729,20160831,20160930,20161031,20161130,20161230,20170126,20170228,20170331,20170428,20170531,20170630,20170731,20170831,20170929,20171031,20171130,20171229,20180131,20180228,20180330,20180427,20180531,20180629,20180731,20180831,20180928,20181031,20181130,20181228,20190131,20190228,20190329,20190430,20190531,20190628,20190731,20190830,20190930,20191031,20191129,20191231,20200123,20200228,20200331,20200430,20200529,20200630,20200731,20200831,20200930,20201030,20201130,20201231,20210129,20210226,20210331,20210430,20210531,20210630,20210730,20210831,20210930,20211029,20211130,20211231,20220128,20220228,20220331,20220429,20220531,20220630,20220729,20220831,20220930,20221031,20221130,20221230,20230131,20230228,20230331,20230428,20230531,20230630,20230731
002359.SZ,88.62,715.46,710.93,-203.15,-203.15,-203.16,-203.16,-77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002360.SZ,11.12,10.17,10.53,16.06,16.06,16.06,16.06,15.33,15.33,16.84,16.84,16.84,15.33,15.33,15.8,33.34,33.34,33.34,33.34,36.51,36.51,38.0,38.0,38.0,38.0,44.77,48.31,105.0,52.5,52.5,52.5,58.39,58.39,65.73,65.73,65.73,65.73,46.74,46.74,43.71,43.7,43.71,43.71,45.59,45.59,40.23,40.23,40.23,40.23,39.85,39.84,40.73,55.55,55.55,39.55,39.55,39.55,40.43,40.43,40.43,40.43,39.15,39.15,44.88,28.57,28.57,29.01,29.01,29.01,24.15,24.15,24.15,24.95,24.95,24.95,25.6,38.4,38.4,38.4,44.46,44.46,46.88,46.88,46.88,46.88,46.87,46.88,32.79,22.26,22.26,22.26,20.91,20.91,24.54,24.54,24.54,24.54,24.54,24.54,31.3,,,,,,,,,,,,,,,
002361.SZ,50.85,50.25,50.25,48.61,48.6,48.6,43.65,43.65,43.65,40.39,40.39,40.39,40.39,40.39,36.93,,,,,,,,,,,,,,,34.19,34.19,30.46,30.46,30.25,30.26,30.25,30.25,25.44,25.44,26.45,26.45,,26.45,29.23,29.23,29.98,29.98,29.98,29.98,33.38,33.38,36.24,72.48,72.48,36.24,37.72,37.72,42.11,42.11,42.11,42.11,53.0,53.0,54.88,,105.0,105.0,91.44,91.44,77.3,77.3,77.3,77.3,77.3,63.89,70.33,70.33,69.04,69.04,78.33,78.33,90.07,90.07,90.07,90.07,90.07,90.07,80.19,80.19,80.19,80.19,66.49,66.48,63.52,63.52,63.52,63.53,63.52,63.52,130.48,283.67,153.19,153.19,195.47,195.47,258.45,258.45,258.46,258.45,258.45,258.45,346.48,,,346.48
002362.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002363.SZ,,,,,,25.59,25.59,26.15,26.15,30.67,30.67,30.67,30.67,30.67,32.9,30.09,30.09,30.09,30.08,28.81,28.81,27.29,27.29,27.29,27.29,26.9,26.9,26.51,40.2,13.69,13.7,13.55,13.55,13.48,13.47,13.48,13.48,12.81,12.83,12.72,12.72,12.72,12.72,11.98,11.99,11.88,11.88,11.89,11.89,14.05,14.05,15.05,,16.22,16.23,12.95,12.95,11.31,11.31,11.31,11.31,10.15,10.14,10.15,10.15,,10.15,10.94,10.94,11.12,11.12,11.12,11.12,11.92,11.92,13.67,44.44,44.44,35.44,350.51,350.5,380.09,380.09,380.09,380.09,322.02,322.02,427.48,384.26,576.39,576.39,272.74,272.74,405.85,405.85,405.85,405.85,263.35,263.36,542.43,542.44,271.22,271.22,226.52,226.53,217.1,217.1,217.1,217.1,182.59,182.59,,113.93,113.93,113.93
002364.SZ,17.87,20.52,21.44,20.25,26.99,26.99,25.1,25.11,25.1,22.85,22.85,22.86,22.85,20.22,20.22,19.24,5.94,5.94,5.95,5.46,5.45,5.18,5.17,5.18,5.17,5.62,5.63,4.93,9.85,9.86,9.85,8.87,8.87,9.0,9.0,8.99,8.99,9.76,9.76,10.65,,38.22,38.22,46.88,46.88,52.79,52.79,52.79,52.79,86.31,86.31,128.79,257.58,128.79,128.79,128.63,128.62,77.8,77.79,77.79,77.8,73.24,73.24,72.93,,69.96,69.96,69.67,69.67,108.17,108.17,108.17,108.17,108.17,69.55,131.67,131.67,134.06,81.04,81.04,81.05,49.82,49.82,49.82,49.82,49.82,49.82,42.97,42.97,42.97,42.97,59.19,59.19,59.19,85.42,85.43,85.42,85.42,85.42,72.25,72.25,73.97,73.97,98.05,98.05,196.19,196.19,196.18,196.18,196.18,196.19,196.19,-102.09,,
002365.SZ,92.25,161.27,162.56,261.86,,39.27,39.28,24.65,24.66,19.67,19.68,19.68,19.68,17.69,17.69,15.59,15.58,,31.18,45.13,45.13,58.5,58.5,58.5,58.5,63.65,63.7,54.67,54.66,54.67,,14.08,14.09,11.14,11.14,11.14,11.14,9.07,9.01,7.07,7.08,31.86,31.86,19.82,19.81,14.84,14.84,14.84,14.84,12.17,14.76,12.89,25.78,12.89,12.89,11.71,11.71,11.95,11.95,11.95,11.95,11.0,11.0,14.02,21.04,21.04,21.04,27.88,27.89,30.51,30.51,30.51,30.51,30.51,33.2,33.45,48.91,48.91,48.91,28.58,28.58,31.97,31.97,31.97,31.97,31.97,40.81,39.72,,,27.13,49.98,49.98,40.13,40.13,40.13,40.13,40.13,26.41,19.09,19.09,19.09,,,,,,,,,,,,,28.13
002366.SZ,52.67,68.7,68.7,63.56,169.48,105.92,105.92,102.72,102.73,117.18,117.19,117.18,117.18,91.34,91.33,108.06,,,,,,,,,,,,,,,17.72,7.5,7.49,4.91,4.91,4.9,4.9,4.99,4.98,4.9,4.91,4.91,8.93,7.37,7.38,5.69,5.69,5.69,5.69,3.78,3.78,3.78,3.81,3.81,,,9.9,14.58,14.58,14.58,14.58,31.56,31.55,39.88,39.88,39.88,39.88,650.92,162.72,27.4,27.4,27.4,27.4,-12.49,-12.49,-4.2,-4.2,-4.2,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002367.SZ,40.14,34.26,74.18,70.12,37.73,37.73,37.73,34.51,34.51,30.71,30.71,30.71,30.71,30.71,,43.93,43.93,43.92,43.92,41.08,41.08,39.28,39.27,39.28,39.27,37.81,37.78,,,,,,29.97,30.35,30.35,30.35,30.35,37.79,37.62,35.25,35.25,35.25,35.25,41.51,20.75,24.11,24.11,24.11,24.11,25.14,24.46,34.9,87.25,87.25,87.25,122.68,368.04,526.26,526.26,526.26,526.26,559.54,559.54,2892.56,4229.72,4229.71,4229.72,1119.56,537.49,271.13,271.13,271.13,271.13,164.66,166.92,321.93,148.11,148.11,148.11,106.86,136.64,103.13,103.13,103.13,103.13,103.14,88.95,21.91,65.72,65.72,65.72,65.95,43.97,43.97,54.63,54.63,54.63,54.63,58.14,61.41,61.51,61.51,61.51,75.48,75.48,79.94,79.94,79.94,79.94,79.94,86.09,72.7,60.51,60.51,60.51
002368.SZ,31.58,22.73,24.14,24.71,24.71,31.77,31.77,30.86,30.86,30.91,30.9,30.91,30.9,27.72,28.04,28.21,28.2,31.33,31.33,41.39,41.39,35.85,35.85,35.85,35.85,30.39,30.25,29.65,29.65,30.33,30.33,30.7,30.7,30.33,30.33,30.33,30.33,21.01,20.67,20.64,20.64,30.0,30.0,29.88,29.88,29.92,29.91,29.91,29.91,31.35,31.35,31.03,30.91,29.89,29.89,29.96,29.96,29.66,29.66,29.66,29.66,27.75,27.71,27.61,27.61,30.0,30.0,29.98,29.98,29.49,29.49,29.49,29.49,28.27,28.27,28.85,28.85,,30.52,29.98,29.98,29.87,29.86,29.86,29.86,29.86,29.86,26.9,26.9,26.9,29.57,29.54,29.53,29.39,29.39,29.39,29.39,29.39,29.39,29.76,29.75,29.75,30.22,29.46,29.46,27.8,27.8,27.81,27.81,27.81,27.81,29.1,29.11,29.11,29.4
002369.SZ,38.86,37.73,37.73,37.75,27.69,27.69,27.68,29.08,29.08,34.62,34.62,34.61,34.62,49.78,49.77,-39894.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7,65.58,65.58,65.27,65.27,65.27,65.27,70.16,70.16,-30.52,-30.52,-30.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002370.SZ,,,,,,16.93,16.93,11.4,11.4,10.87,10.87,10.87,10.87,10.06,10.05,9.95,9.95,49.74,49.74,41.13,41.13,36.63,36.62,36.61,36.62,36.56,36.76,62.65,62.65,31.33,31.33,23.21,23.21,20.84,20.84,20.84,20.84,16.79,16.79,16.28,,18.14,18.15,16.47,16.47,14.09,14.1,14.1,14.1,13.21,13.21,12.15,12.14,24.29,24.29,23.13,23.14,24.59,24.59,24.59,24.59,26.26,26.26,26.95,26.95,13.48,13.47,13.47,22.99,55.74,55.74,55.74,55.74,55.74,-1.3,-1.25,-1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002371.SZ,15.28,17.08,17.08,19.41,,,51.51,51.52,51.52,59.07,59.08,59.07,59.08,84.1,84.12,83.47,83.47,83.5,,,,,,,,,,,,28.41,26.87,26.88,26.85,17.06,17.04,17.04,17.04,11.37,11.37,11.26,11.25,10.74,8.08,8.06,8.07,9.12,9.12,9.13,9.13,8.06,8.07,8.02,7.24,,6.69,6.69,6.69,5.99,5.99,6.0,5.99,5.54,5.54,5.38,5.39,5.38,9.8,9.79,9.79,8.37,8.37,8.38,8.38,8.37,7.71,7.54,7.54,17.43,9.88,8.56,8.55,7.5,7.49,7.5,7.51,7.49,7.5,5.34,5.35,,9.27,8.15,8.15,6.23,6.23,6.24,6.23,6.24,6.24,4.47,4.47,4.47,8.92,7.1,7.1,5.14,5.14,5.14,5.14,5.14,5.13,4.59,3.95,3.95,8.61
002372.SZ,71.24,64.22,64.22,62.28,145.16,82.88,78.24,78.24,78.24,74.36,74.36,74.36,74.36,71.28,71.28,67.93,67.25,67.25,64.52,64.52,64.52,61.15,61.15,61.15,61.15,55.14,55.14,53.75,,72.05,66.17,66.24,66.24,59.79,59.79,59.79,59.79,53.38,53.38,120.52,120.52,68.12,63.2,63.2,63.2,60.33,60.33,60.33,60.33,57.23,56.67,55.04,,71.55,67.6,67.6,67.6,65.02,65.02,65.02,65.02,62.01,62.01,60.45,60.45,78.58,78.58,75.93,75.93,77.37,77.37,77.37,77.37,77.37,77.37,83.75,167.49,83.75,83.75,87.76,87.76,76.73,76.73,76.73,76.73,76.73,62.86,64.51,,65.29,65.29,63.7,63.7,64.65,64.65,64.65,64.65,64.5,65.07,64.84,142.65,77.81,77.81,81.33,81.33,78.34,78.34,78.34,78.34,73.39,73.39,70.55,70.55,70.55,70.55
002373.SZ,,,,,,,,,,,,,,,,,,,18.58,18.56,18.56,16.33,16.33,16.33,16.33,17.05,17.05,16.59,34.71,34.71,18.12,17.59,17.6,18.52,18.52,18.52,18.52,16.57,16.57,16.44,,,15.26,15.26,15.26,14.96,14.96,14.96,14.96,14.49,14.49,13.71,13.71,28.29,11.87,11.85,11.86,9.76,9.76,9.76,9.76,7.65,7.65,7.21,17.26,10.05,9.63,9.62,9.62,9.47,9.47,9.47,9.47,8.15,8.15,8.38,,,9.5,9.38,9.38,9.0,9.0,9.0,9.0,9.0,9.65,9.44,9.44,19.4,9.96,9.89,9.89,12.24,12.24,12.25,12.24,12.24,15.21,33.59,33.59,,,,,,,,,,,,,,
002374.SZ,82.26,78.73,84.32,117.96,27.22,27.22,27.22,28.36,28.36,31.48,31.48,31.47,31.48,31.48,32.5,,,,,,,,,,,,,13.54,13.54,13.54,13.54,13.84,13.84,12.26,12.26,12.26,12.26,10.97,10.97,,19.55,19.62,19.63,16.35,16.35,15.06,15.06,15.06,15.06,27.38,29.23,25.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002375.SZ,7.65,7.1,7.1,6.64,6.64,,9.3,8.84,8.84,8.93,8.93,8.93,8.93,8.47,8.47,8.6,8.6,18.09,9.49,9.4,9.4,9.4,10.98,10.98,10.98,16.92,16.92,20.57,20.58,,16.86,32.41,32.42,32.43,32.43,32.43,32.43,25.61,25.61,27.87,27.87,27.88,18.58,15.87,15.87,15.16,15.16,15.15,15.15,14.87,14.88,14.63,14.63,14.63,14.63,14.05,14.05,14.57,14.57,14.57,14.57,14.51,14.51,14.51,14.51,14.51,14.86,15.52,15.52,15.48,15.48,15.48,15.47,15.48,12.81,13.81,13.81,13.81,10.85,11.95,11.95,11.95,11.55,11.55,11.55,11.55,13.93,13.01,13.01,13.01,9.85,11.08,11.08,11.07,10.01,10.01,10.01,10.01,10.01,10.01,-3.75,-3.75,-3.85,-3.86,-3.86,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,20.63,20.63,11.55
002376.SZ,24.75,24.75,24.75,25.36,25.36,25.36,25.36,14.56,14.56,15.6,15.6,15.6,15.6,19.57,19.56,20.79,20.79,20.79,20.79,54.74,54.75,44.73,44.73,44.73,44.73,39.77,39.77,38.36,95.92,57.55,57.55,52.97,52.97,50.74,50.74,50.75,50.75,39.57,39.57,34.78,48.81,48.81,48.81,45.49,45.49,45.07,45.07,45.07,45.07,44.44,44.44,41.99,44.26,44.26,44.26,40.74,40.73,37.43,37.43,37.43,37.43,34.94,34.93,35.68,35.68,35.68,35.68,36.8,36.8,39.27,39.27,39.27,39.27,40.1,40.1,49.84,49.84,49.84,49.84,57.38,57.38,59.18,59.18,59.18,59.18,59.18,72.47,68.64,,85.8,85.8,97.88,97.88,102.34,102.34,102.34,102.34,102.35,113.91,196.25,196.26,154.52,154.52,106.8,106.8,219.26,219.26,219.26,219.26,219.26,219.25,-535.45,-535.47,-398.79,-398.79
002377.SZ,,,,,,,489.23,382.49,382.49,356.22,356.22,356.21,356.22,147.72,147.72,141.06,141.06,141.06,,,,,,,,,,,,,,,,,,,,,,,,264.23,264.21,337.15,337.08,52.75,52.75,52.77,52.76,48.15,48.15,15.28,15.28,,,,,,,,,,,,,,,,,,,,,,,,,,59.82,64.19,64.19,84.06,84.06,84.06,84.06,84.06,84.06,-4.48,-4.48,-4.48,,,,,,,,,,,,,,,,,,,,,,,,,
002378.SZ,73.38,78.81,78.99,86.95,86.96,21.74,24.06,24.09,24.09,29.19,29.19,29.2,29.19,31.67,31.66,52.36,52.38,,,,,,,,,,,,,,,,,,,,,,,,,,18.84,18.77,18.78,23.27,23.28,23.27,23.27,43.96,43.96,44.12,40.08,40.09,53.45,42.37,42.37,46.25,46.25,46.25,46.25,39.94,39.93,39.5,39.51,79.01,39.5,-2008.18,-2008.49,-19.33,-19.33,-19.33,-19.33,-19.33,-6.38,-5.37,-5.37,,,,,,,,,,,,,,,,,,,,,,,,41.26,41.26,41.26,34.3,34.3,37.04,37.04,37.04,37.04,43.76,43.76,53.51,,64.21,64.21
002379.SZ,,,,,,-73.61,-28.18,-28.18,-28.17,-10.83,-10.82,-10.82,-10.83,-10.83,-1.73,-1.23,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002380.SZ,31.03,32.25,32.25,31.14,62.29,31.14,27.77,27.77,27.76,28.54,28.54,28.55,28.54,23.99,57.56,59.56,34.75,34.74,34.74,29.73,29.73,45.3,45.3,45.29,45.3,38.15,15.9,16.24,27.7,27.7,27.69,23.46,23.46,9.59,9.59,9.59,9.59,8.92,8.91,8.5,,28.32,25.5,25.5,25.5,24.12,24.12,24.12,24.12,23.79,23.78,21.69,21.69,32.53,31.46,31.46,31.46,32.08,32.08,32.08,32.08,31.54,32.09,31.24,71.94,40.69,38.08,38.08,38.08,37.7,37.69,37.7,37.7,37.94,37.94,37.06,37.06,37.93,37.93,36.81,36.81,34.75,34.75,34.75,34.83,34.83,34.83,37.42,37.42,,72.2,72.2,72.2,83.52,83.51,83.52,83.51,83.51,83.51,215.81,215.81,215.81,28.78,33.59,33.59,19.3,19.31,19.31,19.3,19.3,19.3,-2.2,-2.2,-2.2,
002381.SZ,24.94,24.44,24.44,56.3,32.17,32.17,32.32,32.32,32.32,34.93,34.93,34.92,34.93,35.08,35.08,,55.77,55.77,58.69,58.69,58.68,56.36,56.36,56.37,56.36,65.91,65.72,71.14,86.84,86.85,86.84,86.94,86.94,107.12,107.12,107.13,107.12,157.67,157.67,178.08,,89.04,89.04,58.97,58.97,54.45,54.44,54.44,54.44,39.11,39.11,35.48,70.95,35.48,35.47,35.0,35.0,28.94,28.94,28.94,28.94,27.4,27.4,65.44,43.04,43.04,43.04,39.94,79.87,73.83,73.83,73.83,73.83,73.83,68.08,33.0,33.0,82.51,82.51,75.58,45.35,42.12,42.12,42.12,42.12,42.12,39.15,38.6,102.95,64.34,64.34,78.44,78.44,78.44,92.09,92.09,92.09,92.09,92.09,166.66,66.66,66.66,66.66,72.46,72.46,87.37,87.37,87.37,87.37,87.36,87.37,60.75,60.75,60.75,60.75
002382.SZ,57.94,50.8,50.81,56.26,,35.16,35.16,42.9,42.9,34.83,34.83,34.82,34.83,23.59,23.59,15.68,67.37,51.69,51.69,38.58,38.58,29.0,29.0,29.0,28.99,29.15,29.15,28.4,56.79,56.8,56.8,52.86,52.86,55.63,55.63,55.63,55.63,54.61,54.61,104.87,52.43,52.43,52.44,53.3,53.3,51.37,51.37,51.37,51.37,49.22,98.45,47.73,47.72,47.72,47.73,40.32,40.32,32.72,32.72,32.71,32.71,29.7,,,10.03,10.03,10.03,10.03,8.89,8.36,8.36,8.36,8.36,8.36,7.83,7.15,17.88,17.88,17.88,10.99,10.99,4.81,4.81,4.81,4.81,4.81,4.81,2.89,,,12.08,8.79,8.79,12.24,12.24,12.24,12.24,12.24,12.24,-65.46,-65.46,-65.46,,,,,,,,,,,-101.43,-101.43,-101.43
002383.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.69,20.68,17.05,17.06,17.06,15.64,15.64,15.63,15.64,9.7,10.1,8.41,,12.78,9.98,9.99,9.99,8.58,8.58,8.58,8.58,15.44,15.44,33.92,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002384.SZ,,,,,,33.65,33.65,42.16,42.17,27.0,26.99,27.0,27.01,16.63,16.63,15.47,15.48,,,,,,,,,,,,,22.44,22.44,6.55,6.55,6.91,6.92,6.91,6.91,5.68,5.68,5.75,5.75,,,,,2.91,2.91,2.91,2.92,2.06,2.06,2.04,1.63,1.63,1.63,9.64,9.63,6.43,6.43,6.43,6.49,6.49,6.49,6.24,6.24,6.24,5.62,9.27,9.27,8.65,8.65,8.65,8.64,12.4,12.4,12.42,12.42,12.42,23.71,9.9,9.9,10.43,10.43,10.43,10.43,10.43,10.43,5.13,5.12,5.12,10.91,10.53,10.53,9.65,9.65,9.65,9.65,9.65,9.65,8.63,8.63,25.85,17.22,16.61,16.61,15.2,15.2,15.2,15.2,15.2,15.2,13.78,13.79,,7.57
002385.SZ,20.93,18.64,18.64,19.72,22.4,22.4,22.4,22.33,22.33,21.54,21.54,21.54,21.54,21.54,20.62,22.22,22.57,22.57,22.57,23.22,23.23,22.16,22.16,22.17,22.17,23.43,23.43,22.46,29.5,29.5,29.5,25.22,25.21,24.12,24.12,24.13,24.12,24.81,24.78,23.33,26.25,26.25,26.25,23.67,23.67,21.83,21.83,21.83,21.83,19.62,19.62,19.45,27.07,27.07,27.07,40.19,40.19,39.18,39.18,39.18,73.74,121.88,121.88,222.42,104.23,104.23,104.22,68.57,68.57,81.26,81.26,148.98,67.72,67.72,48.7,24.51,117.4,117.4,117.4,87.03,87.03,70.53,70.53,55.8,55.8,55.8,55.8,50.25,10.78,10.78,10.78,12.99,12.99,34.93,34.94,34.94,34.94,34.94,34.93,-19.06,,,,,,,,,,,,,-1204.66,-1204.71,-1204.65
002386.SZ,9.86,42.75,51.13,105.46,105.46,105.46,-57.39,-57.4,-57.4,-26.84,-26.84,-26.84,-26.84,37.95,37.95,-689.43,-689.43,-689.47,,,,,,,,,,,,,,,,,,,,,,,16.67,16.67,13.78,13.78,13.78,10.67,10.67,10.67,10.67,19.37,19.37,14.31,,,,,,,,,,,,,,,51.38,57.94,57.93,91.44,91.44,91.44,91.44,91.43,96.58,553.51,553.52,830.29,-78.89,-78.9,-78.9,253.79,253.79,253.78,253.77,253.77,253.78,15.3,15.3,,,,,,,,,,,,,,31.05,28.74,28.74,32.91,32.91,32.91,32.91,37.78,37.78,37.78,48.86,48.86,22.21
002387.SZ,431.79,57.23,57.23,96.95,96.93,,32.17,14.52,14.53,21.07,21.09,21.1,21.09,21.1,28.55,-24.63,-49.29,-49.28,-24.63,-4.47,-4.47,-2.09,-2.1,-2.1,-2.1,-0.49,-0.49,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002388.SZ,190.45,187.94,187.95,195.76,,19.57,19.59,19.5,19.49,18.73,18.72,18.71,18.73,18.72,16.25,23.09,23.12,23.12,36.32,36.3,36.28,31.76,31.75,31.79,31.75,43.29,43.32,41.95,41.92,,,,,,,,,,,,,,,,,,,,,,,,,,15.29,30.85,30.85,37.3,37.3,37.31,37.31,28.61,28.61,33.7,33.7,33.7,,,,,,,,,,,,,,,89.25,95.41,95.41,95.41,95.41,95.41,95.41,67.52,67.52,67.52,136.18,139.99,70.58,68.13,68.13,68.13,68.13,68.13,68.13,96.97,96.97,96.97,,,,,,,,,,,,,
002389.SZ,54.48,56.64,56.63,63.64,39.78,39.78,39.78,35.61,35.59,26.07,26.06,26.06,26.06,25.61,25.61,40.36,19.48,19.48,19.48,15.88,15.89,14.23,14.23,14.23,14.23,11.8,11.62,,12.94,12.94,12.94,11.57,11.57,11.0,11.0,11.0,11.0,11.8,11.8,12.0,,,11.98,12.81,12.82,13.71,13.7,13.69,13.7,8.07,7.59,8.07,8.07,18.86,10.78,11.68,11.69,9.94,9.94,9.94,9.94,7.83,7.83,8.09,8.09,12.12,12.12,11.47,11.47,11.52,11.52,11.52,11.52,11.52,12.23,12.29,12.29,,12.29,12.63,12.64,12.13,12.13,12.13,12.13,12.13,10.29,9.86,9.86,23.02,13.15,12.28,12.28,12.28,14.02,14.02,14.02,14.02,16.63,15.56,15.56,24.59,24.59,25.2,25.2,25.86,25.87,25.87,25.86,25.86,19.51,19.51,41.04,20.46,20.46
002390.SZ,24.97,26.23,26.23,26.54,26.52,38.22,38.23,21.88,21.88,15.06,15.06,15.05,15.05,10.71,10.71,8.75,26.24,17.49,16.7,16.7,16.7,16.7,15.85,15.85,15.85,17.1,17.1,16.24,,27.66,27.66,22.94,22.94,21.01,21.01,21.01,21.01,20.7,20.71,20.07,20.07,20.07,20.07,19.48,19.48,17.48,17.48,17.48,17.48,15.98,15.98,15.02,15.01,14.68,14.68,13.57,13.57,14.86,14.86,14.86,14.85,-3.87,-3.87,-3.82,-3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.54,42.54,42.54,46.33,46.33,38.39,38.39,38.39,38.39,38.39,38.39,51.95,57.19,57.19,57.19
002391.SZ,32.06,32.06,32.06,63.32,63.32,32.0,32.0,30.1,30.1,28.35,28.35,28.35,28.35,26.79,26.93,,46.27,46.27,46.27,44.1,44.1,44.9,44.9,44.9,44.9,45.72,45.74,47.46,,47.46,47.46,50.88,50.87,57.87,57.87,57.87,57.87,66.55,66.54,64.4,64.4,63.93,63.93,61.26,61.26,56.36,56.36,56.36,56.36,47.32,47.32,43.19,86.39,43.19,43.19,38.58,38.58,33.93,33.93,33.93,33.68,33.68,33.76,33.26,33.26,33.26,33.26,31.56,31.56,30.6,30.6,30.6,30.6,29.06,29.06,30.81,,37.73,37.73,40.82,40.82,43.98,43.98,43.98,43.98,43.98,43.98,65.68,65.68,65.05,65.05,62.16,62.16,60.95,60.94,60.94,60.94,60.94,60.94,48.08,48.08,47.76,47.76,45.21,45.21,41.39,41.39,41.39,41.39,41.39,41.39,47.64,95.28,47.64,47.64
002392.SZ,18.09,15.39,15.39,13.95,,,13.99,13.99,13.99,12.53,12.53,12.53,12.53,12.36,12.36,15.56,15.56,31.12,15.56,16.68,16.68,19.97,19.96,19.96,19.96,34.21,34.21,-44.71,-44.7,,,,,,,,,,,,15.14,15.14,15.14,16.05,16.05,19.73,19.73,19.73,19.73,14.81,14.78,13.27,,9.88,9.88,6.95,6.95,6.24,6.24,6.24,6.24,5.37,5.36,5.04,14.45,9.41,9.41,9.43,9.43,8.26,8.26,8.26,7.94,7.94,7.94,7.7,,,9.46,9.17,9.17,8.54,8.54,8.54,8.54,8.54,8.54,8.75,8.75,8.75,,,,,,,,,,,,,,,,,,,,,,,,15.32,15.32
002393.SZ,49.43,48.98,48.98,56.88,56.88,99.54,42.66,59.68,59.68,81.43,81.42,81.42,81.42,81.42,117.86,146.89,222.77,75.89,75.89,54.14,54.14,54.26,54.26,54.26,54.26,49.54,49.52,51.42,66.36,66.35,66.35,94.75,94.75,98.66,98.66,98.65,98.65,61.1,63.13,64.23,,48.18,48.17,43.89,43.89,40.08,40.07,40.08,40.08,47.18,46.86,46.77,46.77,46.77,46.77,51.05,51.05,44.95,44.95,44.95,44.95,29.52,29.59,29.04,29.04,29.04,29.04,26.7,26.7,25.48,25.48,25.48,25.48,29.26,29.26,30.76,30.76,,30.76,35.12,35.12,41.3,41.3,41.3,41.3,578.1,635.33,525.44,525.44,700.58,175.15,137.17,137.18,67.16,67.18,67.16,67.17,14.99,14.94,14.25,14.25,42.76,42.76,41.22,41.22,39.95,39.95,39.95,39.95,58.6,58.48,55.77,55.77,56.24,56.24
002394.SZ,32.5,31.04,31.04,30.76,15.38,30.76,30.76,30.09,37.62,38.34,38.34,38.34,38.34,37.33,37.33,35.25,56.4,42.3,42.3,41.86,52.33,52.64,52.64,52.64,52.64,55.91,55.91,52.81,63.37,63.37,63.37,59.82,29.91,55.08,55.08,55.08,55.08,50.82,50.82,49.08,24.54,49.08,49.08,50.13,50.13,42.87,42.87,42.87,42.87,45.85,45.85,46.89,46.89,65.64,65.64,63.97,86.82,61.97,61.97,61.97,61.97,63.76,63.76,57.97,82.08,43.44,43.44,42.96,47.7,52.83,52.83,52.83,52.83,54.85,54.85,46.64,38.86,38.86,38.86,34.82,34.58,33.01,33.01,33.01,33.02,34.45,34.45,44.7,53.39,53.39,53.39,62.09,31.04,35.04,35.04,35.04,35.04,35.04,35.04,56.17,,,,,,,,,,,,,,,
002395.SZ,84.25,92.94,92.95,134.28,134.27,,67.13,104.05,104.07,109.52,109.52,109.52,109.53,103.36,103.37,92.14,92.12,184.28,92.14,84.32,84.31,55.24,55.23,55.25,55.24,38.62,38.61,29.54,29.54,29.54,29.53,24.16,24.15,29.02,29.02,29.02,29.02,25.09,25.1,27.76,27.76,,44.42,53.2,53.2,71.39,71.39,71.4,71.39,101.07,101.06,125.06,125.06,125.08,,,,,,,,,,,,,154.12,128.01,128.0,120.2,120.2,120.2,120.19,120.2,114.52,118.4,118.39,118.39,,,,,,,,,,,,,67.71,60.27,60.27,58.14,58.14,58.14,58.14,58.14,58.14,166.41,166.41,166.41,,,,,,,,,,,,,
